filename,target,speaker_id,gender,age,country
Dip_c8470be573ee4bedab9b6bcc7c52271a.wav,dip,DE_16,female,20-60,Germany
Dock_d66c402d9b364e3aa1ab958a91f7ca87.wav,dock,DE_17,female,20-60,Germany
drosch_81aec2398761485384b1adc9d2a71d2b.wav,drosch,DE_14,female,20-60,Germany
Dur_99892a53c38e4eb081c12b94133d7a78.wav,dur,DE_11,female,13-19,Brazil
Egge_032debdaee994e1dbc7d081eb9283348.wav,egge,DE_13,female,20-60,Germany
Fall_87866e246798435fa109e03aada7f01d.wav,fall,DE_09,female,20-60,Germany
fesch_e2f3fc155392497c96f28bf53b62dafe.wav,fesch,DE_08,female,20-60,Germany
fest_ed3726e8fa8c4d079e6ad2859ee9adef.wav,fest,DE_13,female,20-60,Germany
Fisch_5afe0cb412d94870a9ab3e612998660c.wav,fisch,DE_11,female,13-19,Brazil
Fliese_7579ae477c9941eaaf6fbacba445e427.wav,fliese,DE_15,female,20-60,Germany
Flug_cd2a1581eabb4358b78845fd4b54cea7.wav,flug,DE_15,female,20-60,Germany
focht_fd0a67b65ce24a91bb49e521f407a4f6.wav,focht,DE_17,female,20-60,Germany
friss_ed1fa29af97f48e0be12cbd6e6778702.wav,friss,DE_09,female,20-60,Germany
gar_2a1679a78742451fb2bf46145d96bd3b.wav,gar,DE_11,female,13-19,Brazil
gern_846d955577fe49389e99fe8911c784f5.wav,gern,DE_18,female,20-60,Germany
Guss_0317f8ee79be496ea15af4873c7ee0b1.wav,guss,DE_18,female,20-60,Germany
hack_4876cbb3ba2046d4ac0c3652d4f3081a.wav,hack,DE_12,female,20-60,Germany
Haken_71c2fd9343844e3b86c926bcdbe9c93f.wav,haken,DE_18,female,20-60,Germany
hat_818b37957f0b4571b09b0506f5784752.wav,hat,DE_09,female,20-60,Germany
hob_47684364a4cb43f597b6c7d4b51ddad3.wav,hob,DE_11,female,13-19,Brazil
hup_ac26d55b53834ff299dd030a90d92740.wav,hup,DE_08,female,20-60,Germany
Kaff_437a0916bc214a3096160d4425e523b7.wav,kaff,DE_10,female,20-60,Austria
Kahn_45d81786dbe0474db562a26ae770f64a.wav,kahn,DE_11,female,13-19,Brazil
kam_339c8c9af66a455eb2c28f6d01cf01f7.wav,kam,DE_17,female,20-60,Germany
Kar_6db13c9cf1ce43d3a6b6a3bed84629eb.wav,kar,DE_17,female,20-60,Germany
Kohl_584f53662c3e4686a3877626463bb5ac.wav,kohl,DE_08,female,20-60,Germany
kotz_705a98ff25b64ad6916fed6f268a5880.wav,kotz,DE_11,female,13-19,Brazil
Kuss_013f5525f6754c4a8885d3b24236166d.wav,kuss,DE_10,female,20-60,Austria
kuss_4dc5b25db14242dc95891997d02262c7.wav,küss,DE_14,female,20-60,Germany
leg_82c4097ad47449c187fb0a20132be060.wav,leg,DE_12,female,20-60,Germany
Leid_84cbc2050d5946fc876ca3d79c1f94de.wav,leid,DE_17,female,20-60,Germany
lieb_afe07d8362034f03a7f98fa4b44b38e3.wav,lieb,DE_18,female,20-60,Germany
Lieder_fc396beda0454770b17a9b57eb37cc63.wav,lieder,DE_10,female,20-60,Austria
lief_bb2b8781e2f846fbb42fbe47e987586b.wav,lief,DE_15,female,20-60,Germany
lie_8c5afbf0fa9a48ccacc7f93548f5aea0.wav,ließ,DE_14,female,20-60,Germany
mahn_8e252d8027c64f9ba668cec02d3727dc.wav,mahn,DE_11,female,13-19,Brazil
misch_ebec60bfafb341f7b829cb5bb9a2db6e.wav,misch,DE_18,female,20-60,Germany
Mord_b8df2f3cc00645eba9c1ddac585cfdf3.wav,mord,DE_11,female,13-19,Brazil
muss_05bab0553c8648bfa0b299bff6680620.wav,muss,DE_08,female,20-60,Germany
Mue_f6710d2b99ff416bb759c3daa8c6292f.wav,muße,DE_12,female,20-60,Germany
Nacht_ebd2067dbd414eaaabc8f5320565e64f.wav,nacht,DE_14,female,20-60,Germany
nicht_416fc5891f8f48edb37b558690d71a21.wav,nicht,DE_08,female,20-60,Germany
Nuss_af99f33d6da1417b8d50d78f0a15fb57.wav,nuss,DE_12,female,20-60,Germany
pack_c412e922d55d455f8848a44a06dc3000.wav,pack,DE_14,female,20-60,Germany
patsch_8b88f7492e144b66a8540743d1051a54.wav,patsch,DE_18,female,20-60,Germany
Pest_ebd16806bad64b679477d8f1a90dce51.wav,pest,DE_10,female,20-60,Austria
Pfahl_4cc2c42e24a24bcca01f6b461b17d4ad.wav,pfahl,DE_17,female,20-60,Germany
Pfund_426d22b927e04591be2b517c6cdc21c9.wav,pfund,DE_17,female,20-60,Germany
pocht_14169d18c01b46c3a5729f9062e6af48.wav,pocht,DE_13,female,20-60,Germany
pur_8bd889f8aec6472c934cd3d9724a7a60.wav,pur,DE_11,female,13-19,Brazil
raube_2ca0b27a594544e5afa4a0fbbfa649c2.wav,raube,DE_15,female,20-60,Germany
raume_eef22c38540c4e9a9f2f6d7fc466f2e3.wav,raume,DE_08,female,20-60,Germany
reisen_4f2e8cec1f0144de8a59d1c2c1334212.wav,reisen,DE_18,female,20-60,Germany
Riff_a459444a774645c592f140fabfe2de97.wav,riff,DE_18,female,20-60,Germany
Ringe_b310483a40d441aa8ed34c8cda2b9523.wav,ringe,DE_11,female,13-19,Brazil
Ruck_8564e69d31cc40a1bfc12ceb9cfdf0b6.wav,ruck,DE_09,female,20-60,Germany
Rutsch_f5b48453054846759c2602f4903aafad.wav,rutsch,DE_11,female,13-19,Brazil
satt_2b0b30b2ef2b4b59a82ee28c3df97b55.wav,satt,DE_11,female,13-19,Brazil
schuf_98ebf6bb6ae04ed7bef445fef84407ff.wav,schuf,DE_11,female,13-19,Brazil
sein_9d8c539cfe474a6ab5d31a768ce3b702.wav,sein,DE_09,female,20-60,Germany
Ski_48d7c2a366234ffeac72a7daa0b06a5d.wav,ski,DE_08,female,20-60,Germany
soll_70388081cf354714b78a876d699b75cd.wav,soll,DE_10,female,20-60,Austria
steil_9d41de270bf041338824e597ce4196b9.wav,steil,DE_12,female,20-60,Germany
Test_4bd30bb8f03c41e7ada0aaef3e4a3f9d.wav,test,DE_12,female,20-60,Germany
toll_5df769b53ff742b1b8f35bf3cb149b8c.wav,toll,DE_13,female,20-60,Germany
Tour_b96c947043324d01a6d0285b12e52b61.wav,tour,DE_17,female,20-60,Germany
trotz_e4b6efc1dab34106a5ee2e431477801d.wav,trotz,DE_11,female,13-19,Brazil
viel_f6ed132d209443d7939d6006d457874a.wav,viel,DE_12,female,20-60,Germany
vom_cfb4315f416043b8b118a71753766b1e.wav,vom,DE_15,female,20-60,Germany
wach_951821d5d18f464e83ff264ef9749037.wav,wach,DE_13,female,20-60,Germany
was_9ac7d752afe347d4aafdbad46eedc834.wav,was,DE_17,female,20-60,Germany
wasch_1e09b6e106d54f42aa167c984b56bf47.wav,wasch,DE_11,female,13-19,Brazil
Watt_ab5d26197e154ef39042d4a61aad8ab3.wav,watt,DE_09,female,20-60,Germany
Wehr_8f2c7d434c5e4136a994c9cf016d7592.wav,wehr,DE_09,female,20-60,Germany
Wein_d127c12ab80b4ab1a600d9d27f13ffff.wav,wein,DE_08,female,20-60,Germany
wem_62527cc798f34e35a03dc922391142fb.wav,wem,DE_13,female,20-60,Germany
wenn_5bfb07659341487a9cd4b1573929ff12.wav,wenn,DE_11,female,13-19,Brazil
Wind_defe7fc10b59483590d5f4cb99db3620.wav,wind,DE_15,female,20-60,Germany
wir_a1993b8311f74f1f84e8ca8ceec4beb7.wav,wir,DE_15,female,20-60,Germany
wonn_b82f5598d2a94220a236e6496b074999.wav,wonn,DE_18,female,20-60,Germany
Wut_aeb77315f14e4ed186ab84e5e475b6df.wav,wut,DE_18,female,20-60,Germany
Zeil_7eb283a78dd74f4394dccb5a1c120b0e.wav,zeil,DE_08,female,20-60,Germany
Liter_85d64025a8ad455090162529d97a8cac.wav,liter,DE_01,male,20-60,Austria
mich_4c2759b3474f4142879fc4cee5de1501.wav,mich,DE_03,male,20-60,Germany
Mist_70487f95d5344c3b94569ace78f8b330.wav,mist,DE_07,male,60 ,Germany
Muse_91fe9b79811e4330b484c669edd21567.wav,muse,DE_03,male,20-60,Germany
muss_8e88679abd51464595481523d8d7725e.wav,muss,DE_04,male,20-60,Germany
mahen_99e7b4164c624ed8a8bb2eb932204dc7.wav,mähen,DE_02,male,20-60,Germany
nenn_6fe8c26f12384a2bb09e5fde04f311e4.wav,nenn,DE_01,male,20-60,Austria
nur_985846297eae4f46ae7d09d73a9df787.wav,nur,DE_01,male,20-60,Austria
nahen_c70ba55ff78d46839dac55dd3f1dbceb.wav,nähen,DE_03,male,20-60,Germany
Pass_3ff530440050478c9f22c28b953ebd8a.wav,pass,DE_04,male,20-60,Germany
peil_333ba50ba27b44d193c32c11fb194c16.wav,peil,DE_02,male,20-60,Germany
Pest_2e667cc55daa404488050c5145591272.wav,pest,DE_03,male,20-60,Germany
Pfeil_4f05c154e84a409fb14f21de8dcb0746.wav,pfeil,DE_07,male,60 ,Germany
Pier_0ab767715783464497080b7d17d90d8e.wav,pier,DE_01,male,20-60,Austria
Pol_0e12ee7f3f554d558f450b196d5cf479.wav,pol,DE_07,male,60 ,Georgia
pur_bb620056f93940199f96dbae293aaa86.wav,pur,DE_04,male,20-60,Germany
raube_168537b3ceec4b838f3fc51cb31d7fc7.wav,raube,DE_07,male,60 ,Germany
Raupe_1d58fb26c06b49d995cda3187b8a6e20.wav,raupe,DE_01,male,20-60,Austria
reien_14333c5615fd4556a47751eb00b0be13.wav,reißen,DE_06,male,20-60,Germany
rigge_ff754862f1da48d4847c9769e2f43c27.wav,rigge,DE_03,male,20-60,Germany
Riss_9b5594d91a3d425c8137e4455b302542.wav,riss,DE_05,male,20-60,Germany
Ruf_5fc393e519114c0c8d6a74ad05b4836e.wav,ruf,DE_07,male,60 ,Germany
Ru_de73a56456f64a9b8dcc873fc414fb25.wav,ruß,DE_03,male,20-60,Germany
Schub_c191f94f68b4438e955148036bdcd823.wav,schub,DE_03,male,20-60,Germany
sehr_5a85d648ac044164ac2d93651985593a.wav,sehr,DE_03,male,20-60,Germany
sind_e768ec36dd5746d6a7d3c60f06481c62.wav,sind,DE_07,male,60 ,Germany
soll_94005cafc6bd4a5ba4ec317dfe28315c.wav,soll,DE_01,male,20-60,Austria
sonn_ddf8134e4bbb424e9a10fed1df7fe79a.wav,sonn,DE_01,male,20-60,Austria
Stein_a0a1ff71f2ec4691b421b679ae158cdd.wav,stein,DE_07,male,60 ,Germany
Thor_c8b220fd3aae4a9f92290603ff74af1f.wav,thor,DE_03,male,20-60,Germany
Tour_a697575fae3b42288f8e0921c7b22bd2.wav,tour,DE_07,male,60 ,Georgia
Tropf_36961ea4024745579ae73e543760d757.wav,tropf,DE_03,male,20-60,Germany
tschuss_b103c05622944eddb65326c1b729a737.wav,tschüss,DE_04,male,20-60,Germany
vier_36f4f6d5398a412589411993f44a6348.wav,vier,DE_02,male,20-60,Germany
von_7a2296e10cdf42a4af8a8032e30b79a3.wav,von,DE_07,male,60 ,Germany
Waise_88489b1d45e64a77813ae7b3888a0f8d.wav,waise,DE_01,male,20-60,Austria
wasch_47c18b97b791486c9ef5eacb5e77ac17.wav,wasch,DE_01,male,20-60,Austria
wasch_4f4faace299c41a4a67e671c866bedd1.wav,wasch,DE_03,male,20-60,Germany
Watt_29b122cabea4458abf9d1bc3a5f67c5a.wav,watt,DE_01,male,20-60,Austria
Wein_3eb1b0cf9c8049e09c7ec68bb99932fe.wav,wein,DE_02,male,20-60,Germany
weie_65af1e360ed742ed80e8c12a94ef034f.wav,weiße,DE_02,male,20-60,Germany
wen_0c7e3c660f91452998ea61eb1d9afc84.wav,wen,DE_01,male,20-60,Austria
west_e4ba0fc387d543a4bb1a7f009df9cea3.wav,west,DE_04,male,20-60,Germany
Wind_f3cf1a8090e843448011d2833682bc98.wav,wind,DE_01,male,20-60,Austria
woll_10861b716ee24acfa0988fdad036abe9.wav,woll,DE_07,male,60 ,Germany
wusch_521ba61c76474b09a4bed42a76c9e959.wav,wusch,DE_04,male,20-60,Germany
Zahl_e327410ccbaa4ed088ab0e9ccf92d200.wav,zahl,DE_07,male,60 ,Germany
Zund_3ff9b82629f84728a0532f3376b40544.wav,zund,DE_06,male,20-60,Germany
auf_6998a4ed63ca4bdb8324866715b6c9be.wav,auf,DE_17,female,20-60,Germany
baden_168bb28873994ca7bf191bf025932026.wav,baden,DE_14,female,20-60,Germany
bahnen_1442573b1e71494398b1f4ea7e01d1d8.wav,bahnen,DE_11,female,13-19,Brazil
Bein_6742458b790c44d1881fd50b98de8a34.wav,bein,DE_14,female,20-60,Germany
bell_b3bb70f716ac41008096bf8e1401e3d0.wav,bell,DE_14,female,20-60,Germany
Ben_592c0a96ca154af28667f64019ee2a3c.wav,ben,DE_08,female,20-60,Germany
Bier_7467a9b7146e4b509732eed8e6768600.wav,bier,DE_15,female,20-60,Germany
bist_af9f12af077d46c69ce0772c970a6c2d.wav,bist,DE_15,female,20-60,Germany
Bonn_779206411d6b4d768f6fff5379ab209e.wav,bonn,DE_11,female,13-19,Brazil
Bus_768b56143781428d8f43fc1e1808f9ce.wav,bus,DE_15,female,20-60,Germany
chi_2267618026bd45f6b35344002b472cf6.wav,chi,DE_12,female,20-60,Germany
clever_822e710b80c14b0aaee02ebc66ee3c79.wav,clever,DE_11,female,13-19,Brazil
dar_89a021d747e0480d98c754af2634bbd5.wav,dar,DE_09,female,20-60,Germany
denn_8f65e211dc68480bb6eda5a2affa69b7.wav,denn,DE_12,female,20-60,Germany
dick_e4c254c8335d4c1e88c06ddb67442a3d.wav,dick,DE_13,female,20-60,Germany
dir_722ab75a2c6c4393888cb6452e2d3ad6.wav,dir,DE_16,female,20-60,Germany
doll_a3ffd2928754467288a536a3f1c46770.wav,doll,DE_11,female,13-19,Brazil
dross_47496ec53d634c75a37e44f764825cd4.wav,dross,DE_09,female,20-60,Germany
Dur_7ecb4780f442483cb10b3479554da11a.wav,dur,DE_12,female,20-60,Germany
Enge_8398f42f04554184a1994dc707f3d9ce.wav,enge,DE_13,female,20-60,Germany
Fass_878e2bc1fa3b47aba5d6841042207f53.wav,fass,DE_14,female,20-60,Germany
fest_0e14710637554ab297d6b9ca7747da91.wav,fest,DE_18,female,20-60,Germany
Fett_2489f8eb8b6c406e9bf42080280b7af2.wav,fett,DE_13,female,20-60,Germany
fit_014912f5cdc74dee86980f6bd9ce047d.wav,fit,DE_17,female,20-60,Germany
fliee_caa485d158e148e8a0d186cbb75b658f.wav,fließe,DE_13,female,20-60,Germany
Flut_b820702d3ab148ba931df3f0f78a6a94.wav,flut,DE_13,female,20-60,Germany
frisch_e9b51334203b40f3b07517004e31e23c.wav,frisch,DE_15,female,20-60,Germany
fuhr_16902ffbc1834faa9027d64295f45a7f.wav,fuhr,DE_08,female,20-60,Germany
gar_1c33cabbbf7c464c95f844af1f6455f8.wav,gar,DE_15,female,20-60,Germany
Gier_8c72eb14421f4ca2a999e52729dabebc.wav,gier,DE_14,female,20-60,Germany
Guss_c249bf2910cf4fc0821637e11dbc4896.wav,guss,DE_12,female,20-60,Germany
Hagen_b7429c194066446d90c097f16bcf8b2f.wav,hagen,DE_08,female,20-60,Germany
Hall_9a0c04bb07454c0cb072541e440191f6.wav,hall,DE_09,female,20-60,Germany
hiel_5123795351f14b6abbc3268ed8ba71bb.wav,hiel,DE_12,female,20-60,Germany
Hof_a9d2bb63859c4b569f6e27d2e25523aa.wav,hof,DE_08,female,20-60,Germany
Hut_355947626ba7464d995d4b853377dd33.wav,hut,DE_13,female,20-60,Germany
kahl_130e96e181d741bba10dfdba922a0890.wav,kahl,DE_16,female,20-60,Germany
Kahn_8c949be1f77d4857acca61515cd3edbf.wav,kahn,DE_10,female,20-60,Austria
Kap_b6c8734fa07441b1a9deb3783448de91.wav,kap,DE_13,female,20-60,Germany
Kleffer_e1bc1a76bb634d2698a4c55840aaa7cb.wav,kleffer,DE_15,female,20-60,Germany
Kopf_9e263ce306e44de8b27bde941fef16e7.wav,kopf,DE_09,female,20-60,Germany
kusch_d7b56711acfb4c5184c9190a96126006.wav,kusch,DE_10,female,20-60,Austria
Kuss_8131ad134f414ad4addd358017eed211.wav,kuss,DE_18,female,20-60,Germany
leb_c31507cd49e04b06b72565830ce3a310.wav,leb,DE_19,female,20-60,Germany
Leib_e1adfe1b62384f9587bec7bfceb1a419.wav,leib,DE_18,female,20-60,Germany
lieb_7d2b25e06fde4cdb87e7411cd58774c8.wav,lieb,DE_18,female,20-60,Germany
Lied_f85140a95a204db091c4e74a03d8323b.wav,lied,DE_12,female,20-60,Germany
lief_c9fcced206774f79b84630e7081be4ce.wav,lief,DE_08,female,20-60,Germany
aus_dd03b28608d4403190cd6556ab5b86e6.wav,aus,DE_04,male,20-60,Germany
Bahn_a74ccf93d30945d5b67891a682d92bb6.wav,bahn,DE_04,male,20-60,Germany
Beil_ef2542871e2d489584b0f814312047ea.wav,beil,DE_01,male,20-60,Austria
Bein_fc07d8ac9cce41639db3b4b2196d82d2.wav,bein,DE_04,male,20-60,Germany
Ben_24ab5738d4a741b38a2f976844ba6ded.wav,ben,DE_04,male,20-60,Germany
Bern_75449965bae545e7abd1e44544d13b17.wav,bern,DE_04,male,20-60,Germany
bind_eefc262521334ddd93226cf7ca04ba7a.wav,bind,DE_07,male,60 ,Georgia
Bock_1d8dc9c966c74359a927d006c8418baf.wav,bock,DE_07,male,60 ,Germany
Bord_57c5b9c64cba4fcf85c4984475afbe18.wav,bord,DE_07,male,60 ,Georgia
Bus_76b074633bc44255924ff7635eb50896.wav,bus,DE_01,male,20-60,Austria
Chor_a9e0e2f524634340984732ba75827430.wav,chor,DE_02,male,20-60,Germany
dacht_31f2da93216147198f198a28aa16b3a9.wav,dacht,DE_06,male,20-60,Germany
dein_37bb9a1778994b3f8a54dea740376619.wav,dein,DE_04,male,20-60,Germany
dicht_b8ee25f7fdb941de9f7043c09c1d6cb9.wav,dicht,DE_03,male,20-60,Germany
Dip_ce891d0e1d284498bc1b9a0593ecb48d.wav,dip,DE_03,male,20-60,Germany
Dock_33e447733a5f48189c95be60a458ae78.wav,dock,DE_02,male,20-60,Germany
drosch_7cf9e221f7ab4e74a4ea48e1901d5cee.wav,drosch,DE_01,male,20-60,Austria
Dur_ed29c4e1d8084d1cac50ee4c519346fc.wav,dur,DE_07,male,60 ,Germany
Egge_8fd3e793229f4784984d0a82a8730298.wav,egge,DE_03,male,20-60,Germany
Fall_4a7f8181f92d42d89d9e6711e02d9d8d.wav,fall,DE_03,male,20-60,Germany
fesch_194b2d1fddec42ab93839450783efdbb.wav,fesch,DE_03,male,20-60,Germany
fest_ef8f1d8abd5e411ca20ee87c74611f61.wav,fest,DE_02,male,20-60,Germany
Fisch_21495f11a5c343438e8ef32043a7fe82.wav,fisch,DE_01,male,20-60,Austria
Fliese_08bfad84481b48cfabffc76136b6ceb6.wav,fliese,DE_03,male,20-60,Germany
Flug_77a2d5b044654d058389e8837eb3bef4.wav,flug,DE_04,male,20-60,Germany
focht_50eea5fff65340f1b58b84709c95ce92.wav,focht,DE_03,male,20-60,Germany
friss_408084a7178d4eabbc3cc33c3e0c40e7.wav,friss,DE_03,male,20-60,Germany
gar_9e4f66a028764ee9b9a61d5d990565a9.wav,gar,DE_01,male,20-60,Austria
gern_4d95b431285e4e31b2931281762791c8.wav,gern,DE_03,male,20-60,Germany
Guss_c094d7c417ab447baed96ac38004aba6.wav,guss,DE_02,male,20-60,Germany
hack_51b88f7960944b34bf72ed4953f879e6.wav,hack,DE_03,male,20-60,Germany
Haken_df90d0c037e844839c54675bc342b691.wav,haken,DE_02,male,20-60,Germany
hat_1414a91d22e54099a0e7937b0c26f1e3.wav,hat,DE_07,male,60 ,Georgia
hob_6522e22d8c9c4167a9e8b6071fae3031.wav,hob,DE_03,male,20-60,Germany
hup_cd527407751b4db0b06b37ddf5b8da4a.wav,hup,DE_04,male,20-60,Germany
Kaff_aac3cc364bd34e128e12e4f50bbf2dc4.wav,kaff,DE_01,male,20-60,Austria
Kahn_90b01671a7544ec3a9db8f0824b345a8.wav,kahn,DE_07,male,60 ,Germany
kam_de953e83130844dd8772e8a0087a3089.wav,kam,DE_06,male,20-60,Germany
Kar_edf23b268f5d42a2b471c3ea28f5f801.wav,kar,DE_02,male,20-60,Germany
Kohl_a72dae4129184ab1991addd2a9b38647.wav,kohl,DE_03,male,20-60,Germany
kotz_63cf03031a3d4cf586b520a6fd4811aa.wav,kotz,DE_01,male,20-60,Austria
Kuss_c683561f999e454baf288f488ea5d16b.wav,kuss,DE_04,male,20-60,Germany
kuss_0f46fca3669642119612696bd777063c.wav,küss,DE_06,male,20-60,Germany
leg_9c012139bfcc46c898750c171fade3f6.wav,leg,DE_07,male,60 ,Germany
Leid_4ec337b31aa9416eacd7f7f23238d7a9.wav,leid,DE_07,male,60 ,Georgia
lieb_4a0b1993f2c44822b2eff38671e3926d.wav,lieb,DE_04,male,20-60,Germany
Lieder_57e294fc7ec14e73a0db0fa669457b96.wav,lieder,DE_03,male,20-60,Germany
lief_a7fe2630b29a4bcfb8c13c369106dc32.wav,lief,DE_01,male,20-60,Austria
lie_3094fa3fc67747d5b46117251d8f9fdf.wav,ließ,DE_01,male,20-60,Austria
mahn_fada35f7ed4e47e687e9210c9acb259e.wav,mahn,DE_02,male,20-60,Germany
misch_9faf686dfcee4506a6842f6573226260.wav,misch,DE_04,male,20-60,Germany
Mord_c9880b226ffb4edd8399d52e1e2f4f43.wav,mord,DE_03,male,20-60,Germany
muss_25678824f7b24ba9bab8521b390bead7.wav,muss,DE_03,male,20-60,Germany
Mue_ef4e2dcbdd1b43ff8b032c0a87000433.wav,muße,DE_03,male,20-60,Germany
Nacht_155bab938894440b951597952c0f9cff.wav,nacht,DE_04,male,20-60,Germany
nicht_1d2307d737db4a6b8460cfc508c698ef.wav,nicht,DE_07,male,60 ,Germany
