filename,target,speaker_id,gender,age,country
feto_4177a37b6ce84561adfc9c39df8ed993.wav,feto,ES_25,female,20-60,Dominican Republic
foco_ce2f48818347458ab208d1ad59d1bb4e.wav,foco,ES_26,female,20-60,Venezuela
hada_67bdea4f227c4a2ca0b83860b2e89e4a.wav,hada,ES_27,female,20-60,Colombia
hielo_f2fb3d0e54914546a53032bf119de66b.wav,hielo,ES_28,female,20-60,Guatemala
lenes_d7bbea53a12c4efea5327a335c1de83c.wav,leñes,ES_29,female,20-60,Colombia
lije_fd757f436c2a49c1806acbcee625108e.wav,lije,ES_27,female,20-60,Colombia
lomo_f8da902d757b4fe69743db07395ab25c.wav,lomo,ES_30,female,20-60,Argentina
lujo_a9683d2d9d3a4a70ab5d676302160f69.wav,lujo,ES_22,female,20-60,Colombia
majo_86b6601c1b3b42178168511995819bc8.wav,majo,ES_25,female,20-60,Dominican Republic
mano_139c6a5db060468ab3ab2915c47f30b7.wav,maño,ES_23,female,20-60,Venezuela
Mino_34f7870788d94f40846b008d8cdc7164.wav,miño,ES_25,female,20-60,Dominican Republic
neta_bd94fd2d1f1548a8a03ccbf1c4b9bc74.wav,neta,ES_27,female,20-60,Colombia
nudo_17916d299f4a45059a3fe06f02bdf369.wav,nudo,ES_27,female,20-60,Colombia
oso_390bb8a74f694041af09da7122527a5b.wav,oso,ES_29,female,20-60,Colombia
paja_00dd518da6ac4c13b09a4ef313431a48.wav,paja,ES_27,female,20-60,Colombia
paro_d1763bca1d9b43f283097674fe1b6ad1.wav,paro,ES_23,female,20-60,Venezuela
pata_cc6efc9a2dbd4038be9d5cf0f9c8ef8c.wav,pata,ES_27,female,20-60,Colombia
peso_c156534f925e4b72baa0143edd070021.wav,peso,ES_23,female,20-60,Venezuela
pierna_8b4bad74d44e4ac2a4786e9c491da7ea.wav,pierna,ES_23,female,20-60,Venezuela
pitar_71672511f6d84da1a845c52680b819b0.wav,pitar,ES_31,female,20-60,Colombia
poco_790903c12e11429483cb3fd71551b7c9.wav,poco,ES_30,female,20-60,Argentina
prima_a7e54852c5424b3a92650805c6a2fccc.wav,prima,ES_32,female,20-60,Estonia
puente_8f475b05b58c4636aec6e7b323180783.wav,puente,ES_26,female,20-60,Venezuela
pura_08047ecc0784475fa2217dbe641c88b0.wav,pura,ES_27,female,20-60,Colombia
quitar_4a228b83d1a547a1aefdad9197c4b0e8.wav,quitar,ES_26,female,20-60,Venezuela
rana_619c4279905140c9b1f43080366a398b.wav,rana,ES_28,female,20-60,Guatemala
reyes_d8ba8208b1604bc8827fd49c12fc3e45.wav,reyes,ES_23,female,20-60,Venezuela
sino_29d019bf4b174d2d97d766ca8171de95.wav,sino,ES_25,female,20-60,Dominican Republic
sudo_4500e3a5b4e54277a38fc42365dbc98e.wav,sudo,ES_26,female,20-60,Venezuela
supe_11948747c7aa4f1a83cabfe1f4f2336a.wav,supe,ES_25,female,20-60,Dominican Republic
tacha_133a96beadba47b19e1696f0e39c777d.wav,tacha,ES_29,female,20-60,Colombia
tasa_fa23d2d2b5f14fb49fafab60c7326c6b.wav,tasa,ES_23,female,20-60,Venezuela
tenso_a35d804eed6146848b16acd58e13a0b3.wav,tenso,ES_23,female,20-60,Venezuela
tomo_f2cb63fd35e348d5a1ce442c25191423.wav,tomo,ES_27,female,20-60,Colombia
toro_233c4db9887942beb89ba5bae0a5afa4.wav,toro,ES_29,female,20-60,Colombia
traba_d93c51cd425b4571a664e2e1cb16be70.wav,traba,ES_33,female,20-60,Spain
tuerca_96bce807394c4f2a8a018a8eb078bbca.wav,tuerca,ES_28,female,20-60,Guatemala
tia_acd0c1b8aa1d4b5d89431c0c3231063d.wav,tía,ES_23,female,20-60,Venezuela
vaya_34874aedf55e4fd6b715637cc34690df.wav,vaya,ES_28,female,20-60,Guatemala
yema_573e735c935f46e8869ad87d996aaed9.wav,yema,ES_22,female,20-60,Colombia
yola_918e29a26512446f8a2ce9e02a570dc6.wav,yola,ES_27,female,20-60,Colombia
yupi_8099912fa1094c83925a6a7df12e1b24.wav,yupi,ES_23,female,20-60,Venezuela
baje_e4606493333248d0b61921f2df32169a.wav,baje,ES_22,female,20-60,Colombia
caso_3f4088bb46334363992bb68392dfaa27.wav,caso,ES_28,female,20-60,Guatemala
checo_25f522c0ed954420b3459235327bae77.wav,checo,ES_28,female,20-60,Guatemala
Chema_86844f63df0b47bd837a71f9a04f9c4d.wav,chema,ES_28,female,20-60,Guatemala
chola_09a73daf7627457ca92d5045d464e96f.wav,chola,ES_29,female,20-60,Colombia
chupi_b01d35fd084c428f81817018d6fb4bf9.wav,chupi,ES_26,female,20-60,Venezuela
cura_5449dc62bdae4e1192c3d50bd5a659b4.wav,cura,ES_33,female,20-60,Spain
cuno_182071b22c6544c4969afb07bef52f74.wav,cuño,ES_27,female,20-60,Colombia
debe_06031e1d62a4447789677d7609d78631.wav,debe,ES_23,female,20-60,Venezuela
denso_37bed612f29c4a7baae8d9112dfda36c.wav,denso,ES_25,female,20-60,Dominican Republic
duna_35a2418cb74d4204a91db1bd9837b847.wav,duna,ES_26,female,20-60,Venezuela
faro_c3215b8b6afa471892a9e28fadb5f358.wav,faro,ES_28,female,20-60,Guatemala
fila_315559be633945ff9fe9f345b2227205.wav,fila,ES_28,female,20-60,Guatemala
fuente_e4af892c931e49e8aef2ea4b59cb6f6f.wav,fuente,ES_26,female,20-60,Venezuela
haya_a5cd6029c4b0418b9e04bcc13779eae0.wav,haya,ES_25,female,20-60,Dominican Republic
leyes_3bb36421572143429b5e3f8a50ffea79.wav,leyes,ES_25,female,20-60,Dominican Republic
ligue_19bb431cfb4249e8aa09a13cffe4a91b.wav,ligue,ES_25,female,20-60,Dominican Republic
lobo_b48c4efa7aca439b80f9199810fb63fa.wav,lobo,ES_23,female,20-60,Venezuela
Lugo_2dfd9b71c1ff427faa4980cc4d7f72ac.wav,lugo,ES_27,female,20-60,Colombia
mago_07d5d0117f304f0987cd0d4150393f77.wav,mago,ES_34,female,20-60,Venezuela
mayo_1eaddf8fe7ea480caa5135e35581fa26.wav,mayo,ES_28,female,20-60,Guatemala
meta_46e3abee2c33436f82e4d4f4360b0411.wav,meta,ES_26,female,20-60,Venezuela
mudo_3cf157646ae547d7b6ee49310fca62b3.wav,mudo,ES_22,female,20-60,Colombia
nino_75d46e8112ac41df84aa020b049eba51.wav,niño,ES_30,female,20-60,Argentina
ocho_abe05a634a4147b7ba27191164e4e705.wav,ocho,ES_29,female,20-60,Colombia
paga_4ce3d930ca114c6d9e75e69742b4f7d9.wav,paga,ES_25,female,20-60,Dominican Republic
papa_b7d0b54d770e4cbeb950ceee4109da0c.wav,papa,ES_28,female,20-60,Guatemala
paso_057d41f7ed0b48168379ee8883c5f088.wav,paso,ES_29,female,20-60,Colombia
pecho_04f0923ed42b47b5b9430fd503ce5082.wav,pecho,ES_29,female,20-60,Colombia
peto_2fa7479968d14834b52eb781fa4ad26d.wav,peto,ES_22,female,20-60,Colombia
pila_e2f73eca92bc4298aa9841801730f9ad.wav,pila,ES_26,female,20-60,Venezuela
pobre_e46b24773df94b83a7d55f30c3b46fc5.wav,pobre,ES_27,female,20-60,Colombia
poro_ecf3d8c3ad9d47ed8721fc373cc63f2a.wav,poro,ES_27,female,20-60,Colombia
priva_45c0aac6043f424fbf148d0b477b96ce.wav,priva,ES_25,female,20-60,Dominican Republic
puerca_1066c56d1489459dbe0c21a4813d6da5.wav,puerca,ES_22,female,20-60,Colombia
queso_65f50d3fc83d42b8b676f04612300cb8.wav,queso,ES_29,female,20-60,Colombia
rama_d62ccc38bd994620910553bba73fca64.wav,rama,ES_28,female,20-60,Guatemala
redes_322fab29863048feaf533f8860b7d831.wav,redes,ES_31,female,20-60,Colombia
seco_052eb719fa134d7eb9a08219ccc7e307.wav,seco,ES_25,female,20-60,Dominican Republic
subo_23eb9d00c1024befb29a8e41068de03f.wav,subo,ES_29,female,20-60,Colombia
sumo_7c36a250491b48a4aeea46ed36cfc989.wav,sumo,ES_23,female,20-60,Venezuela
suyo_bc1502f762594d43b9ed6f9a98c82b18.wav,suyo,ES_23,female,20-60,Venezuela
tardo_22264c1baba14c8aaed163b37df00517.wav,tardo,ES_25,female,20-60,Dominican Republic
techo_4439655291474ed585ffd8869922e9bc.wav,techo,ES_29,female,20-60,Colombia
tierna_a3386b54d2004fdcbe324dc8d7621b60.wav,tierna,ES_33,female,20-60,Spain
tono_842b48b6779b4ba991c0d03dbbba4d23.wav,tono,ES_27,female,20-60,Colombia
torso_16e616941efb406d88ee135b3b1f2d9b.wav,torso,ES_23,female,20-60,Venezuela
trama_d0052ad7087e425da497c1fce24c27ff.wav,trama,ES_29,female,20-60,Colombia
tuna_3cd9a1d52dce49afaa8a1748d7c6db42.wav,tuna,ES_25,female,20-60,Dominican Republic
vague_4f6769ecc6e64a86bb5667bd11626be0.wav,vague,ES_24,female,20-60,Colombia
yapa_22bb8446a248404fa2c04249eb602aca.wav,yapa,ES_31,female,20-60,Colombia
yodo_c08f92639d0a431ba25e2b4b41429f5c.wav,yodo,ES_22,female,20-60,Colombia
yoyo_fbd2829ba84944c3ae2ca3c2b5b4b4b1.wav,yoyo,ES_28,female,20-60,Guatemala
bana_a4670e5d3d7a4e9fa405054a6f450a29.wav,baña,ES_35,male,20-60,Poland
chapa_b403eec146e7496c8c6d05887f596a2d.wav,chapa,ES_36,male,20-60,Panama
chelo_71f7527a6bf7440eaaf8213b249ea449.wav,chelo,ES_35,male,20-60,Poland
chino_74007d2155fe4656b2a070ab55864fb8.wav,chino,ES_02,male,20-60,Guatemala
chupe_b89277c3858b43eab07f0e08e4379cbc.wav,chupe,ES_14,male,20-60,Panama
cobre_215cb168a7b64b329d4705bc151f4ee6.wav,cobre,ES_02,male,20-60,Guatemala
cuyo_c6cd1828f2df43bf9697ccea610eecf1.wav,cuyo,ES_02,male,20-60,Guatemala
dardo_d0e6a29e6e064d269d6601c2574e61da.wav,dardo,ES_08,male,20-60,Colombia
deme_6e6cdac29fc247fe9210e0e55d6584db.wav,deme,ES_14,male,20-60,Panama
dorso_4290c4d37d1647c69b69da9d23a86dea.wav,dorso,ES_07,male,20-60,Venezuela
dia_3b213edb3c2f46e785726c93afce532e.wav,día,ES_02,male,20-60,Guatemala
feto_b2378236862549349a1dc293617fbe82.wav,feto,ES_04,male,20-60,Poland
foco_416e997ec9aa498f96e4706589748fb2.wav,foco,ES_37,male,20-60,Colombia
hada_03f93e3c99864af1bb6b8f5cf6fb79cb.wav,hada,ES_08,male,20-60,Colombia
hielo_6fd43a17e7ca452aadf4925029f95871.wav,hielo,ES_07,male,20-60,Venezuela
lenes_6f3a5a03ae844c2c8942e4417ee7c25b.wav,leñes,ES_04,male,20-60,Poland
lije_8660ea2600f04445be91d795227717ae.wav,lije,ES_04,male,20-60,Poland
lomo_5a7c7da7e19442e580669e81ef546dfa.wav,lomo,ES_11,male,20-60,Spain
lujo_e4608140bdd74afd88543e6ca27c74f2.wav,lujo,ES_06,male,20-60,Venezuela
majo_644c0d1f35d146cba35ebc5dc1d83237.wav,majo,ES_03,male,20-60,Mexico
mano_64b97e6bd4cd437b8c885c2122900c26.wav,maño,ES_03,male,20-60,Mexico
Mino_368ce9aa40d3462d8160b021c354a654.wav,miño,ES_06,male,20-60,Venezuela
neta_c1af9fd5b9584e90bcca0e870be0bcf7.wav,neta,ES_03,male,20-60,Mexico
nudo_e5f5a566ea664085a6855e7685cfe0a4.wav,nudo,ES_38,male,20-60,Argentina
oso_956d0e4f43464bd08b09a4cdb8cbbb73.wav,oso,ES_08,male,20-60,Colombia
paja_2546c00895514fba96353db874167da7.wav,paja,ES_03,male,20-60,Mexico
paro_9a7ef7df5eab48c394d6691b2eafff4a.wav,paro,ES_15,male,20-60,Costa Rica
pata_82682e95f4c947aeb4ca9756e16bce58.wav,pata,ES_03,male,20-60,Mexico
peso_79f089ed78b7421184e456b7af48aa39.wav,peso,ES_07,male,20-60,Venezuela
pierna_f864a6145ecb4c93a74bcbcc880b399b.wav,pierna,ES_04,male,20-60,Poland
pitar_c38ad3a9cf8445e7a7407d67325d2b2c.wav,pitar,ES_15,male,20-60,Costa Rica
poco_d3d0444c80074fb48b9cebb18290e8b0.wav,poco,ES_05,male,20-60,Venezuela
prima_1c5ae5d8a2104f0ca19b2626ea2b99b7.wav,prima,ES_06,male,20-60,Venezuela
puente_d49a7eeda3304c1bade454a545ea3e89.wav,puente,ES_14,male,20-60,Panama
pura_3087489bffd64ca38cbad5d1ae71ab46.wav,pura,ES_02,male,20-60,Guatemala
quitar_74d04c511dca43a1b4dac816d7fa1d7d.wav,quitar,ES_02,male,20-60,Guatemala
rana_25811a39515f496ea2e8c8a31ac5c79c.wav,rana,ES_02,male,20-60,Guatemala
reyes_3f4e569cb33249b9b7c9efd2ff1bf649.wav,reyes,ES_04,male,20-60,Poland
sino_302c11fd5dd84d1e973c8411a4118a2f.wav,sino,ES_07,male,20-60,Venezuela
sudo_cbcaf7b67b914b6c9f280b0bca7d3dd1.wav,sudo,ES_04,male,20-60,Poland
supe_df661c6abefa40779ff9b0c00efb6c9f.wav,supe,ES_07,male,20-60,Venezuela
tacha_a2630a940aa543018b391e420dc7d792.wav,tacha,ES_02,male,20-60,Guatemala
tasa_3138eab8c2de4655b861b32708d05abc.wav,tasa,ES_07,male,20-60,Venezuela
tenso_8e4054c616064a38a7e84f680a8f6010.wav,tenso,ES_09,male,20-60,Costa Rica
tomo_dcac2068f45f4d08a00321cc1e66591e.wav,tomo,ES_15,male,20-60,Costa Rica
toro_279d7968415e4d82b51b33af514ab029.wav,toro,ES_14,male,20-60,Panama
traba_9888a760238c4677afd701a2a5c0e24a.wav,traba,ES_02,male,20-60,Guatemala
tuerca_5fedeecdbbe6465593d24fab99c9d4fa.wav,tuerca,ES_02,male,20-60,Guatemala
tia_5c0156fb957149759c9ed27c0ca6cf83.wav,tía,ES_02,male,20-60,Guatemala
vaya_b6ddd1c8e86a4fb5b6d5d6dd96b7e7d7.wav,vaya,ES_05,male,20-60,Venezuela
yema_ca08a973e25d4d2cb0220a7b6197f5e0.wav,yema,ES_03,male,20-60,Mexico
yola_ec0a6040aad04b1bac5324506570d8ab.wav,yola,ES_05,male,20-60,Venezuela
yupi_5cd8f29461f34eefa014e5dbd42d7200.wav,yupi,ES_06,male,20-60,Venezuela
baje_d75261fc44a8446b99e668f07dd7603e.wav,baje,ES_39,male,20-60,Costa Rica
caso_9aee5b7495e3498583e801988221e67f.wav,caso,ES_40,male,20-60,Venezuela
checo_8d5bffa2329d4a66bd7c79e04a12a1dc.wav,checo,ES_35,male,20-60,Poland
Chema_b24f1a2c8ecb41ec828aa6765ced5fc2.wav,chema,ES_39,male,20-60,Costa Rica
chola_31a7534120de448c8ab3d48f3e43a6b9.wav,chola,ES_02,male,20-60,Guatemala
chupi_cdc25d24706247489c72c44d468c27b2.wav,chupi,ES_04,male,20-60,Poland
cura_b2a1011af7834e52beba0049504756ba.wav,cura,ES_14,male,20-60,Panama
cuno_d3d49cd0b63a4bbbaa633f63aa533bb7.wav,cuño,ES_41,male,20-60,Guatemala
debe_7b5be605fceb41fdb6f64079cd0ef079.wav,debe,ES_02,male,20-60,Guatemala
denso_1ff7dddeab684ae9aeccca70a7a425a7.wav,denso,ES_04,male,20-60,Poland
duna_903b4b6f133040bfb59375f45abffe01.wav,duna,ES_06,male,20-60,Venezuela
faro_87b7ce9368904c6ea148b633ffe520a7.wav,faro,ES_09,male,20-60,Costa Rica
fila_33450083345f4368abb30370c4da218d.wav,fila,ES_04,male,20-60,Poland
fuente_bfcf1f54d7d64a6285de01b5868ffaea.wav,fuente,ES_02,male,20-60,Guatemala
haya_246598e63ab64cc7919b503c020d2fa1.wav,haya,ES_09,male,20-60,Costa Rica
leyes_97707f6b54d74e4c8d6f63f0227406d9.wav,leyes,ES_06,male,20-60,Venezuela
ligue_57f249bd0362448ba16174e3903bd123.wav,ligue,ES_08,male,20-60,Colombia
lobo_43290f369c55487f9ce701a0f1b90189.wav,lobo,ES_06,male,20-60,Venezuela
Lugo_2d89ae428bb24167b7550d189a8db4fb.wav,lugo,ES_42,male,20-60,Venezuela
mago_4eaa72a10c5447fbb5d7f2e9d07991fd.wav,mago,ES_04,male,20-60,Poland
mayo_80a2b38bea90428f915e5705d7ea3789.wav,mayo,ES_06,male,20-60,Venezuela
meta_a5436e1e6b5f4359ac5405c8fa780a56.wav,meta,ES_05,male,20-60,Venezuela
mudo_2c751a84ac2344b9adef6f4ff4c6c2bd.wav,mudo,ES_03,male,20-60,Mexico
nino_4aab0055d8b94051af1c4ac0c528876f.wav,niño,ES_05,male,20-60,Venezuela
ocho_7f5a15c5d7e74682afb8c19f2557b754.wav,ocho,ES_08,male,20-60,Colombia
paga_21088f0d4a9b4e879f9ee4a2f64ef949.wav,paga,ES_08,male,20-60,Colombia
papa_0ff05d9fc889413ea47b6d54e62c0977.wav,papa,ES_05,male,20-60,Venezuela
paso_f8de184549b9444d809e587c186830df.wav,paso,ES_09,male,20-60,Costa Rica
pecho_75e89ad1881c45f6a274a6f9fc477bb9.wav,pecho,ES_06,male,20-60,Venezuela
peto_441b4558e93d40629755c4f3b5ff9dcb.wav,peto,ES_06,male,20-60,Venezuela
pila_11aa668ec9954610aa12925ee2dddac2.wav,pila,ES_06,male,20-60,Venezuela
pobre_8dd80950a1ef4ee5a5523ccf46db9b46.wav,pobre,ES_12,male,20-60,Venezuela
poro_1fc3e918d60340c9b93680baa32c715f.wav,poro,ES_03,male,20-60,Mexico
priva_b62d8dd7e9194f17aeb626a216e7bdd8.wav,priva,ES_02,male,20-60,Guatemala
puerca_0fb747a31351405d9f96cda2ccd0b4f7.wav,puerca,ES_15,male,20-60,Costa Rica
queso_80bb3236305147b28d894277ad9646cd.wav,queso,ES_04,male,20-60,Poland
rama_1fe6d1ac68984bd8b04e31e3439898ed.wav,rama,ES_03,male,20-60,Mexico
redes_a9c1dbb4845e416fb345f57d8604b3f7.wav,redes,ES_08,male,20-60,Colombia
seco_c305fe6a9686454e841305f7f11fbce0.wav,seco,ES_07,male,20-60,Venezuela
subo_5332df7d965041a5adca2c3784463c9b.wav,subo,ES_14,male,20-60,Panama
sumo_66a49c8417bd4649bbd8ded451edc70d.wav,sumo,ES_09,male,20-60,Costa Rica
suyo_b3475caa81b845e7b3b491186f37a529.wav,suyo,ES_07,male,20-60,Venezuela
tardo_6d3c0db4ec3840f298fee69aa31eb21a.wav,tardo,ES_09,male,20-60,Costa Rica
techo_1cc3e53f71e843eb86bdf6179f412985.wav,techo,ES_08,male,20-60,Colombia
tierna_e19315a5cbc04b1d983aa55e3f3e5383.wav,tierna,ES_04,male,20-60,Poland
tono_c3355c844c1a4713a207182680a8def6.wav,tono,ES_05,male,20-60,Venezuela
torso_205b370d287b4243a2bb7ad26101d0c5.wav,torso,ES_08,male,20-60,Colombia
trama_6d14908e747f447084a7ea985d320ea2.wav,trama,ES_06,male,20-60,Venezuela
tuna_96f106432acd40e9b8df6b32d816cac5.wav,tuna,ES_03,male,20-60,Mexico
vague_62de3ebcea204f29823849c95def2689.wav,vague,ES_08,male,20-60,Colombia
yapa_ddb04eeb3bda40e7b739e488bd09b15b.wav,yapa,ES_03,male,20-60,Mexico
yodo_c37eb23bed05496f8bf3d95b33789001.wav,yodo,ES_02,male,20-60,Guatemala
yoyo_7b77188385e340b8bf840ad4f2abdcf1.wav,yoyo,ES_05,male,20-60,Venezuela
bana_afd816c174eb4cb7b9e590ba628b392b.wav,baña,ES_22,female,20-60,Colombia
chapa_f02fd69845724483baee484e61900c5e.wav,chapa,ES_25,female,20-60,Dominican Republic
chelo_19ae4300c0504256bc54e4a721a0f979.wav,chelo,ES_26,female,20-60,Venezuela
chino_4b75ab07f37445df87e74e7aa36584fc.wav,chino,ES_26,female,20-60,Venezuela
chupe_bee1bd01d9404f799ab48b1f445b0b36.wav,chupe,ES_28,female,20-60,Guatemala
cobre_0b6ea902bbf84c45ae4b6ccf8455ed2b.wav,cobre,ES_30,female,20-60,Argentina
cuyo_1d04d1613e054967b24b4a5b8d871178.wav,cuyo,ES_25,female,20-60,Dominican Republic
dardo_f930175f10474a87a41c68fd2a7dd039.wav,dardo,ES_26,female,20-60,Venezuela
deme_9b2dfcefe7204fed82e22a48c3897c69.wav,deme,ES_22,female,20-60,Colombia
dorso_c7a6bdf387df4331a1a241f0c5509674.wav,dorso,ES_23,female,20-60,Venezuela
dia_1ee1084c9b5f4a21aff8db81cedf6020.wav,día,ES_25,female,20-60,Dominican Republic
feto_400e93f937684f899b202fbaba15b9b1.wav,feto,ES_23,female,20-60,Venezuela
foco_371400a0f4f54decaa6aedf8e33861ba.wav,foco,ES_23,female,20-60,Venezuela
hada_e8f351efb0be4a4fa6f36f817e367d0a.wav,hada,ES_22,female,20-60,Colombia
hielo_df6dedd3d7c44936bb23d7960d8bd796.wav,hielo,ES_23,female,20-60,Venezuela
lenes_2c9d59209b0341c682aaea7059d8856f.wav,leñes,ES_31,female,20-60,Colombia
lije_55002186bb3e4fe38071a187ff34028a.wav,lije,ES_23,female,20-60,Venezuela
lomo_1db43c7f6f174231bc1e5594f8bb7533.wav,lomo,ES_26,female,20-60,Venezuela
lujo_06740652eab64496b84723b18df02791.wav,lujo,ES_23,female,20-60,Venezuela
majo_abd6e1c3a75d4fde907e9238a43f3939.wav,majo,ES_23,female,20-60,Venezuela
mano_09926c78949749f7af5b5896ac9fee39.wav,maño,ES_29,female,20-60,Colombia
Mino_c2491248d3e4469ba4e70330683da8bf.wav,miño,ES_22,female,20-60,Colombia
