filename,target,speaker_id,gender,age,country
boot_6aaf29cf1f7243e885a45c45cac1ffd0.wav,boot,EN_13,male,20-60,United States
boot_e39ad8cb98ab497aafc94504f4e2c877.wav,boot,EN_27,male,20-60,United States
boot_d8b41ac77ef043628a8e6a51c74eaabe.wav,boot,EN_31,male,20-60,United States
boss_f70f1ada6946470f8324ac489f1cfabb.wav,boss,EN_18,female,20-60,United States
boss_4d6dd73d395e4681aa36fc28f288a4fd.wav,boss,EN_14,female,20-60,United States
boss_8a59318c42eb44caae5cab0ee089f1ec.wav,boss,EN_02,female,20-60,United States
boss_e638cb22babd48c4926be19fa605ffac.wav,boss,EN_32,male,20-60,United States
boss_25778775a8b34025a6ffe2de8fffeb0e.wav,boss,EN_31,male,20-60,United States
boss_902432100e2c45bcb6f11450caa4c0e0.wav,boss,EN_33,male,20-60,United States
box_4ed9a1f7bd034604aba842c306479186.wav,box,EN_23,female,20-60,United States
box_021177646c7c45348078771d920f0acf.wav,box,EN_14,female,20-60,United States
box_f5da7f9412f547428d4549130ddb5fa5.wav,box,EN_34,female,20-60,United States
box_a005f632d18c41d38145ee2785d38fb9.wav,box,EN_25,male,20-60,United States
box_1c2814861af04b7cbfa46e15fe15eebf.wav,box,EN_31,male,20-60,United States
box_80005939421d480d89f4399aad0df9fa.wav,box,EN_33,male,20-60,United States
brawn_c3d0b1ad304c4ef1b386c132bb351d35.wav,brawn,EN_12,female,20-60,United States
brawn_3e8c8859153545e59d7ecbed60ee4984.wav,brawn,EN_03,female,20-60,United States
brawn_61dc922818364b77ad96157778484351.wav,brawn,EN_08,female,20-60,United States
brawn_9d6a20d14f35495680dd403518774197.wav,brawn,EN_09,male,20-60,United States
brawn_03b395509002401da843b9af5c197aff.wav,brawn,EN_10,male,20-60,United States
brawn_0164b088cf5a4cdd964cb802c97e3f46.wav,brawn,EN_35,male,20-60,United States
breathe_9603b28bf07743778a8c0c31081173ba.wav,breathe,EN_18,female,20-60,United States
breathe_4e20d8ded902445cb2cced3025255c69.wav,breathe,EN_06,female,20-60,United States
breathe_4ddb743d5c7c44108050ec1922a0ec39.wav,breathe,EN_08,female,20-60,United States
breathe_055bd7c98f2245b08a154bf653974fd8.wav,breathe,EN_09,male,20-60,United States
breathe_74e074c220c64e779634f72a6ce28874.wav,breathe,EN_05,male,20-60,United States
breathe_f8ff913faa714ef89b79eb0ef0123669.wav,breathe,EN_10,male,20-60,United States
breeze_ec043b59f7c64297b745fd1f6bb85e5e.wav,breeze,EN_18,female,20-60,United States
breeze_ec75765a16c841e2aff5c29c4f300e14.wav,breeze,EN_14,female,20-60,United States
breeze_22cf7d8625f6443e8f593bab8c8dce2a.wav,breeze,EN_08,female,20-60,United States
breeze_2fb0fdcbfa1a47758bb90265a9b531c2.wav,breeze,EN_09,male,20-60,United States
breeze_93e21bf2c89c492daf2ecf26464b799f.wav,breeze,EN_35,male,20-60,United States
breeze_3767e5279b6b4abf80b6e13d3d6078a0.wav,breeze,EN_31,male,20-60,United States
broad_2806b6d7090f446db8ed9494a91aee3a.wav,broad,EN_19,female,60 ,United States
broad_58825e560e8d45d09fa0f3133b496c58.wav,broad,EN_06,female,20-60,United States
broad_4f85cd5f0b46459992f65ac4d66ef0bd.wav,broad,EN_26,female,20-60,United States
broad_330072ded24046fdb8cc507ba64e0fb9.wav,broad,EN_09,male,20-60,United States
broad_3b811d49d6b24faba991a1cc8893cc44.wav,broad,EN_10,male,20-60,United States
broad_aa1f0ec7fbad4e92998e6568993fcbef.wav,broad,EN_35,male,20-60,United States
brogue_692f682b5274437bbd985ae2a0abf4a3.wav,brogue,EN_34,female,20-60,United States
brogue_d6dcb88b640f4666a5cd34368284f6e5.wav,brogue,EN_21,female,20-60,United States
brogue_b2e4780d5e70436090e97daf403218d3.wav,brogue,EN_36,female,20-60,United States
brogue_dc347801c56f4ed0a203eb71d0f02a82.wav,brogue,EN_09,male,20-60,United States
brogue_dcda87af16b04bf4ba8aa0627b71da5d.wav,brogue,EN_04,male,20-60,United States
brogue_abac0545a8f440249b5e912e6526b7d4.wav,brogue,EN_05,male,20-60,United States
broke_1ce994db63c54f6fb3595743c87a01f4.wav,broke,EN_37,female,20-60,United States
broke_ff083c61255641d0a1b92153a72e6608.wav,broke,EN_26,female,20-60,United States
broke_1fbabe215eb14904bdcb9593aecda906.wav,broke,EN_21,female,20-60,United States
broke_5366b71ca5074acfad99ac191efac3e4.wav,broke,EN_05,male,20-60,United States
broke_c43cfddf001048f294be91787ccb2e32.wav,broke,EN_13,male,20-60,United States
broke_10a1cb9fe8a8438690328d439c0364eb.wav,broke,EN_33,male,20-60,United States
calf_49cd8892384e4279830ade6838bc9988.wav,calf,EN_23,female,20-60,United States
calf_68d36afb29d64b319a68af1732315fc5.wav,calf,EN_21,female,20-60,United States
calf_48c85187833e429a8d38507de9153295.wav,calf,EN_02,female,20-60,United States
calf_14796928aeed4df78cc07fa56ebf136c.wav,calf,EN_11,male,20-60,United States
calf_35bc9dfd58144871b8e02ca620448ec5.wav,calf,EN_32,male,20-60,United States
calf_6ab985adc4494915b39aa183024836b5.wav,calf,EN_38,male,20-60,United States
cap_26b9aa8c4fea493cb5223203571beb38.wav,cap,EN_14,female,20-60,United States
cap_dd3483439a4644e68cd271f6af06515c.wav,cap,EN_06,female,20-60,United States
cap_0e20485cb5d14434a909f7857658e172.wav,cap,EN_39,female,20-60,United States
cap_ff90208673704c5cb3b3f32d44b9795d.wav,cap,EN_09,male,20-60,United States
cap_d8b3ab2e6e2e43f492dd9cef0f9f64b8.wav,cap,EN_10,male,20-60,United States
cap_bf7aaba5a5fc4cf4b323aedc1ca098e4.wav,cap,EN_31,male,20-60,United States
care_874797485aa4408ab4e944e759a8b375.wav,care,EN_19,female,60 ,United States
care_992519d98bdb4a2389cc9d9711c74304.wav,care,EN_40,female,20-60,United States
care_071e587712534d7b9af0d5c72db14d95.wav,care,EN_02,female,20-60,United States
care_37df0d00c4d744db89149ad2d5b3e8cf.wav,care,EN_32,male,20-60,United States
care_624aa91fdac145bfb78fb519e867f689.wav,care,EN_41,male,20-60,United States
care_a521cbf444bf4d68aaacae8c1b65bab2.wav,care,EN_33,male,20-60,United States
caught_d98979a22f8b468a9b8503e4529ae926.wav,caught,EN_14,female,20-60,United States
caught_e43ecab2fe694d699a39cfa2bd27b4fe.wav,caught,EN_02,female,20-60,United States
caught_6084355b452d40a19bec1ceff3c30623.wav,caught,EN_03,female,20-60,United States
caught_783b47a233c546b994fd1731f80b47f1.wav,caught,EN_04,male,20-60,United States
caught_c82fca1a2c124081a02ef9811e0a30a2.wav,caught,EN_05,male,20-60,United States
caught_1e872187f30241329eff80c1d877b33d.wav,caught,EN_27,male,20-60,United States
chair_0d4ca068af7847ea921b804e732e7c06.wav,chair,EN_18,female,20-60,United States
chair_3726fb3a32c24fe7be0baaa22a35cc98.wav,chair,EN_14,female,20-60,United States
chair_3d68d1c00d094e209986943216ef2d50.wav,chair,EN_21,female,20-60,United States
chair_edcb61c6709842368f50b7d5a0b61139.wav,chair,EN_32,male,20-60,United States
chair_c909ef9800c2476b90238c09093e9841.wav,chair,EN_31,male,20-60,United States
chair_d72061174bbc4e9cb4c8aa0379080b54.wav,chair,EN_33,male,20-60,United States
cheat_897c69ea88e243f3ad022ed241b36e5e.wav,cheat,EN_14,female,20-60,United States
cheat_1b2adb0df2dd48caaad3264c7daeccf8.wav,cheat,EN_02,female,20-60,United States
cheat_183c684c14534f58bf36615cd0f5b982.wav,cheat,EN_03,female,20-60,United States
cheat_e58f69ef7ac4436f965f52d9135c54f5.wav,cheat,EN_13,male,20-60,United States
cheat_fce651f98e9e416fa8da07c50663eec2.wav,cheat,EN_27,male,20-60,United States
cheat_815fa95894114bc08a1e4af310bf1991.wav,cheat,EN_31,male,20-60,United States
chew_e928713f374c494d94c6d728612ce55e.wav,chew,EN_18,female,20-60,United States
chew_ed7892e15c974792b0fa391a31ed90ad.wav,chew,EN_06,female,20-60,United States
chew_ab19af0dc8364723a90fd49160b59dea.wav,chew,EN_07,female,20-60,United Kingdom
chew_497269122d4f4c3ca034d6f7542ff4ae.wav,chew,EN_09,male,20-60,United States
chew_b47145c9d6b748e18b720f1840a197b0.wav,chew,EN_05,male,20-60,United States
chew_5ac20dc199684c9ab3ec9a776a0a9ab4.wav,chew,EN_31,male,20-60,United States
chin_218f951baeae46aabff329c5060a93b4.wav,chin,EN_37,female,20-60,United States
chin_4765a3df4c034b919237ddc8143b107e.wav,chin,EN_18,female,20-60,United States
chin_81eeeff48a184ccda30e3a3468c1a8e8.wav,chin,EN_42,female,20-60,United States
chin_3779dc91e15c4890bac29d3d018eb13d.wav,chin,EN_17,male,20-60,United States
chin_d2f7c4e5b4704749be530ac2a48c1f35.wav,chin,EN_32,male,20-60,United States
chin_46f6fd4ccd874b2d86cd47b272b6f663.wav,chin,EN_33,male,20-60,United States
choose_693e3615bbd74cc59088d3489177238f.wav,choose,EN_34,female,20-60,United States
choose_6136601c7b0b4fe09850e632306e8f0d.wav,choose,EN_40,female,20-60,United States
choose_718a5b781a90424fbb64cc4f90011231.wav,choose,EN_21,female,20-60,United States
choose_f99c880df72549ea9e92eee7cc5872f3.wav,choose,EN_17,male,20-60,United States
choose_184562d8ce7246019162bb5353951a2c.wav,choose,EN_41,male,20-60,United States
choose_1e2c60bf5da7489e9ec46e62901b86a4.wav,choose,EN_33,male,20-60,United States
chop_1ab113df3278484fa32b0b58d7fa98be.wav,chop,EN_14,female,20-60,United States
chop_d53d686c556142558c0be189e519807f.wav,chop,EN_06,female,20-60,United States
chop_934b20a8f5d34afd95853670ee2904e4.wav,chop,EN_43,female,20-60,United States
chop_83876092acc64d51aa41b11e53858304.wav,chop,EN_09,male,20-60,United States
chop_b8f934a4213c4490aab90b355c87324a.wav,chop,EN_05,male,20-60,United States
chop_83ebe659045a4c1794d2648b982b0bc7.wav,chop,EN_10,male,20-60,United States
clash_1eb36679d5714209aaf48a2def8cfaaa.wav,clash,EN_14,female,20-60,United States
clash_6ddb55baac9b4e5e963b46e811bee807.wav,clash,EN_44,female,20-60,United States
clash_a7c95fa820454f6088e680966fec2e12.wav,clash,EN_02,female,20-60,United States
clash_12cdba05bdd747319f87b013e52667f3.wav,clash,EN_04,male,20-60,United States
clash_25a1be8940514b49b9027a1b2d21cd1d.wav,clash,EN_05,male,20-60,United States
clash_652dc381b7f74d0384ca16df431a7cde.wav,clash,EN_13,male,20-60,United States
class_d10c0218bedd4818911929a7d3b08960.wav,class,EN_14,female,20-60,United States
class_1f26d250011547e1987773adce9254f0.wav,class,EN_01,female,20-60,United States
class_0470cba1e27640c88ce003d7b132d0a4.wav,class,EN_26,female,20-60,United States
class_4dbfdf59ebd2447e9824c6a808b466c2.wav,class,EN_04,male,20-60,United States
class_14c57bd505024dafb3c01f779d688960.wav,class,EN_13,male,20-60,United States
class_5e64457f647e43dc8fb201039f799275.wav,class,EN_31,male,20-60,United States
coo_89c2df3cf9bb44db918026956a783104.wav,coo,EN_06,female,20-60,United States
coo_12aa201c92ae44b285855d6d12a76c18.wav,coo,EN_03,female,20-60,United States
coo_b0a734310fa24c3c9d344707f128ae98.wav,coo,EN_08,female,20-60,United States
coo_4a72f7cf3542496b94e773b6aa17fc98.wav,coo,EN_10,male,20-60,United States
coo_57027a9d6542467cacc56d661ccc6913.wav,coo,EN_35,male,20-60,United States
coo_0b2769315b2b431cb117a20065e90582.wav,coo,EN_31,male,20-60,United States
cop_f95fcf37b83b4be181eeb55ab6dec842.wav,cop,EN_06,female,20-60,United States
cop_6d4837dc0f0a4157bfb747af34d7d452.wav,cop,EN_45,female,20-60,United States
cop_619bb2aa473943adb3349b20c850ee85.wav,cop,EN_12,female,20-60,United States
cop_38bffd08c8524f52b08afeacd7fdcbcb.wav,cop,EN_09,male,20-60,United States
cop_a2c2a94a4c984d04a458bf7dd219483f.wav,cop,EN_04,male,20-60,United States
cop_e0bea89a8a724a92a4233e66eb08a92d.wav,cop,EN_10,male,20-60,United States
dan_c70578c9239647118cf273a53b6c11d5.wav,dan,EN_19,female,60 ,United States
dan_92227b0cccb54f048281e22d74ee6198.wav,dan,EN_20,female,20-60,United States
dan_8354b6137af34a1c8dd6c84d3c79d5fd.wav,dan,EN_12,female,20-60,United States
dan_9b43711399ed41608d75fe5a374bb609.wav,dan,EN_17,male,20-60,United States
dan_6d5f6ddbaa6242ce8f53c11e07ccfd16.wav,dan,EN_13,male,20-60,United States
dan_88d10ecb7b7045c29f3695c7e15a7f3f.wav,dan,EN_28,male,20-60,Canada
dank_5119a02cc9544f30955423dc7035a8ae.wav,dank,EN_01,female,20-60,United States
dank_eb3da68fa84a4926858414eff2feab84.wav,dank,EN_30,female,20-60,United States
dank_ccbd3c634c8f4afe9131c4a8d2df2681.wav,dank,EN_21,female,20-60,United States
dank_9b6188a26d3d4935af80176a7620559f.wav,dank,EN_05,male,20-60,United States
dank_c706a1dc89fe4ddba4d26c2658a5eea3.wav,dank,EN_13,male,20-60,United States
dank_cdf0d791562042549d95e33a4e13209d.wav,dank,EN_31,male,20-60,United States
daunt_b54387abed6b498095814fec4e04b6ef.wav,daunt,EN_14,female,20-60,United States
daunt_87ec154ca7e344aba204672621fb7f22.wav,daunt,EN_26,female,20-60,United States
daunt_47d35de68b564307ada6e3c5c40c0305.wav,daunt,EN_02,female,20-60,United States
daunt_e721074a122f46fb81f5cab409807b1a.wav,daunt,EN_04,male,20-60,United States
daunt_f0ac943e1a65400999ad7287ba2a88cc.wav,daunt,EN_13,male,20-60,United States
daunt_4720ff83b6ff495f8858d84bf84d93d9.wav,daunt,EN_31,male,20-60,United States
deck_31b9a76a2ac145c392dad18883906e8f.wav,deck,EN_15,female,20-60,United States
deck_1c7a5bc3e22046758b5db150bb71407e.wav,deck,EN_46,female,20-60,United States
deck_d99fc82717414ecaaf4c2183c1c9c99d.wav,deck,EN_16,female,20-60,United States
deck_5448223dd8e74dc284751553dd0ff372.wav,deck,EN_17,male,20-60,United States
deck_d346d6cc25ee4c1cb7813d79a066a32e.wav,deck,EN_05,male,20-60,United States
deck_ccbb5e64344b4da486f9d63d15525341.wav,deck,EN_28,male,20-60,Canada
dense_065a317652194167b6df3d49abbda13d.wav,dense,EN_18,female,20-60,United States
dense_75c6dcbe773245269383dcad58454d8a.wav,dense,EN_06,female,20-60,United States
dense_0c258278f43b4e30a281f03f47d265f3.wav,dense,EN_08,female,20-60,United States
dense_29efa12215fa45e187d5cc63d358f00e.wav,dense,EN_47,male,20-60,United States
dense_f2bac725e7494341afab15b0ea650290.wav,dense,EN_35,male,20-60,United States
dense_f1d739a72b364bbcbd826540b8de321f.wav,dense,EN_38,male,20-60,United States
dip_3cacd90a8c4d459399697c2a65eb315b.wav,dip,EN_18,female,20-60,United States
dip_24aa9545d468418aa4bfb9a3fb6a50d4.wav,dip,EN_06,female,20-60,United States
dip_fa08902bc63245dda48e741ce246c5f5.wav,dip,EN_12,female,20-60,United States
dip_571a9d0995ae4a779dd05d1b860ae20c.wav,dip,EN_09,male,20-60,United States
dip_c5b58d20eb934cf68d39d7bba1b673df.wav,dip,EN_04,male,20-60,United States
dip_78684afc677a42159d1a46a69301b6ea.wav,dip,EN_10,male,20-60,United States
dock_ae8e7b873bfa40e8bd8f71445c99f0cc.wav,dock,EN_01,female,20-60,United States
dock_ca0f191f215d4961b09480ceeb13dd5e.wav,dock,EN_24,female,20-60,United States
dock_63a3f32c81824a4a8cfda32a45a38c5f.wav,dock,EN_26,female,20-60,United States
dock_12a1793bedb84824a8516a695f2e2b22.wav,dock,EN_04,male,20-60,United States
dock_5b95873528c34f5eba7b48278dae7e40.wav,dock,EN_05,male,20-60,United States
dock_8fcb23dc423b4f3cb4a8ae7d1d280095.wav,dock,EN_29,male,20-60,United States
dong_a0ab28f89257479486756c1d179fe284.wav,dong,EN_48,female,20-60,United States
dong_dc58a70197804e81becf49e41bd2cd65.wav,dong,EN_18,female,20-60,United States
dong_3d6868ed4c3b4595ad1809829630f9f3.wav,dong,EN_21,female,20-60,United States
dong_24968ce4c3ec4051bf560df9cfd92a07.wav,dong,EN_49,male,20-60,United States
dong_7e06b37d7963439b866931ae60571b94.wav,dong,EN_17,male,20-60,United States
dong_ffd6353057b9489eaa32b2ccca303fa2.wav,dong,EN_05,male,20-60,United States
dot_ea3f7b7e1dfa4f00bbcbd24c4c71a534.wav,dot,EN_18,female,20-60,United States
dot_398d23df16094dc5962ad8c097a5e95f.wav,dot,EN_40,female,20-60,United States
dot_9d01e993b0774ddf820d814f5ac328f0.wav,dot,EN_21,female,20-60,United States
dot_059233f2b72e4a3c82736c7ddf004f48.wav,dot,EN_13,male,20-60,United States
dot_08d39c684e744e7a94b005d0d4d65658.wav,dot,EN_31,male,20-60,United States
dot_eb0fdbc051374d4188895c03846b2168.wav,dot,EN_38,male,20-60,United States
dote_2d063f27772048cc8f1759272d546547.wav,dote,EN_21,female,20-60,United States
dote_5139216f57764d23ac706ede80b7f5e4.wav,dote,EN_36,female,20-60,United States
dote_107f4d9d9c1d4b8ba3769c856c0750c1.wav,dote,EN_50,female,20-60,United States
dote_b8b56dce9ca14640b58a3a17e16ef5cd.wav,dote,EN_51,male,20-60,United States
dote_4e11e7152cf24f3ea44d76db2e5a22cf.wav,dote,EN_38,male,20-60,United States
dote_0b3bb4458f86469ba19287420956de9c.wav,dote,EN_33,male,20-60,United States
dough_7e614e3d88ea4c9f8be1f5be3b2e0e10.wav,dough,EN_18,female,20-60,United States
dough_115bbd400edb43e2a8cf083e97385004.wav,dough,EN_06,female,20-60,United States
dough_fd05144f5b19415f964f89fbc28386ae.wav,dough,EN_43,female,20-60,United States
dough_8d98d4b030874a85b36c60b85a3b7414.wav,dough,EN_09,male,20-60,United States
dough_6ec13f67819d4a35ad729ce8bc797bb5.wav,dough,EN_05,male,20-60,United States
dough_6175e9c851a440c4a837b10260e6a39e.wav,dough,EN_10,male,20-60,United States
duke_b7bcf04e7f884fbaa6ee66112a6f26ac.wav,duke,EN_18,female,20-60,United States
duke_06ea0d148a1c4bf7811bea4548b18d72.wav,duke,EN_06,female,20-60,United States
duke_a4bdd82db3574dbdab8da5132cc8664d.wav,duke,EN_43,female,20-60,United States
duke_2b26616331aa4fdeba3fc17b7cd4c9d6.wav,duke,EN_09,male,20-60,United States
duke_80c908b908a540cfbecd0f8ca5f8386e.wav,duke,EN_05,male,20-60,United States
duke_2a3d6643093449b59a55fd99a9087735.wav,duke,EN_10,male,20-60,United States
dupe_410ffc36277e41f386f14cfdc82553d2.wav,dupe,EN_18,female,20-60,United States
dupe_4f15b7495315406f8735358fd934ac82.wav,dupe,EN_06,female,20-60,United States
dupe_a383e256fa2e41dcb194188053623965.wav,dupe,EN_39,female,20-60,United States
dupe_0fb5be1340a649b583cab05ba779ef3d.wav,dupe,EN_10,male,20-60,United States
dupe_d67e9873d9f84854961a093228e3c54a.wav,dupe,EN_35,male,20-60,United States
dupe_b3470d3373bc4bf2b0214f6ea5ac7596.wav,dupe,EN_31,male,20-60,United States
edge_d5fd04f17a0f410aab311465841c47b7.wav,edge,EN_06,female,20-60,United States
edge_7ae7918181c04340b00f4413e646c0c3.wav,edge,EN_12,female,20-60,United States
edge_9bb1b952fed84ba2918004f6b0bfdfcc.wav,edge,EN_08,female,20-60,United States
edge_34cd8d86c94e40d1b15a1baf7967ed0a.wav,edge,EN_09,male,20-60,United States
